"In-Situ Inc.","Troll",,,,,
,,,,,,
"Report generated:",10/2/2003,15:16:09,,,,
"Report from file:","J:\shreiner\SsFL\Northeast Area Studies\Pumping Tests\C-1\bin Files\New to be updated\SN13360 2003-08-25 110000 WS-14 C1 P-test.bin",,,,,
"DataMgr Version",3.7,,,,,
,,,,,,
"Serial number:",13360,,,,,
"Firmware Version",7.1,,,,,
"Unit name: ","SP-4000",,,,,
,,,,,,
"Test name:",,"WS-14 C1 P-test",,,,
,,,,,,
"Test defined on:",8/21/2003,11:10:26,,,,
"Test scheduled for:",8/25/2003,11:00:00,,,,
"Test started on:",8/25/2003,11:00:00,,,,
"Test stopped on:","N/A","N/A",,,,
"Test extracted on:",9/30/2003,10:50:15,,,,
,,,,,,
"Data gathered using Logarithmic testing",,,,,,
"   Maximum time between data points:      10.0000","Minutes.",,,,,
"   Number of data samples:",5316,,,,,
,,,,,,
,,,,,,
"TOTAL DATA SAMPLES",5316,,,,,
,,,,,,
"Channel number [2]",,,,,,
"  Measurement type:","Pressure",,,,,
"  Channel name:","WS14 dtw",,,,,
37999.19287037040000000000,202657.7380,3377.6290,140.7345,353.8660,-0.1790,1524.3640
37999.19981481480000000000,202667.7380,3377.7956,140.7415,353.8840,-0.1610,1524.3460
37999.20675925930000000000,202677.7380,3377.9623,140.7484,353.8840,-0.1610,1524.3460
37999.21370370370000000000,202687.7380,3378.1290,140.7554,353.8840,-0.1610,1524.3460
37999.22064814810000000000,202697.7380,3378.2956,140.7623,353.8840,-0.1610,1524.3460
37999.22759259260000000000,202707.7380,3378.4623,140.7693,353.8840,-0.1610,1524.3460
37999.23453703700000000000,202717.7380,3378.6290,140.7762,353.8660,-0.1790,1524.3640
37999.24148148150000000000,202727.7380,3378.7956,140.7832,353.8660,-0.1790,1524.3640
37999.24842592590000000000,202737.7380,3378.9623,140.7901,353.8660,-0.1790,1524.3640
37999.25537037040000000000,202747.7380,3379.1290,140.7970,353.8660,-0.1790,1524.3640
37999.26231481480000000000,202757.7380,3379.2956,140.8040,353.8660,-0.1790,1524.3640
37999.26925925930000000000,202767.7380,3379.4623,140.8109,353.8660,-0.1790,1524.3640
37999.27620370370000000000,202777.7380,3379.6290,140.8179,353.8660,-0.1790,1524.3640
37999.28314814810000000000,202787.7380,3379.7956,140.8248,353.8660,-0.1790,1524.3640
37999.29009259260000000000,202797.7380,3379.9623,140.8318,353.8660,-0.1790,1524.3640
37999.29703703700000000000,202807.7380,3380.1290,140.8387,353.8660,-0.1790,1524.3640
37999.30398148150000000000,202817.7380,3380.2956,140.8457,353.8520,-0.1930,1524.3780
37999.31092592590000000000,202827.7380,3380.4623,140.8526,353.8520,-0.1930,1524.3780
37999.31787037040000000000,202837.7380,3380.6290,140.8595,353.8520,-0.1930,1524.3780
37999.32481481480000000000,202847.7380,3380.7956,140.8665,353.8520,-0.1930,1524.3780
37999.33175925930000000000,202857.7380,3380.9623,140.8734,353.8520,-0.1930,1524.3780
37999.33870370370000000000,202867.7380,3381.1290,140.8804,353.8520,-0.1930,1524.3780
37999.34564814810000000000,202877.7380,3381.2956,140.8873,353.8330,-0.2120,1524.3970
37999.35259259260000000000,202887.7380,3381.4623,140.8943,353.8330,-0.2120,1524.3970
37999.35953703700000000000,202897.7380,3381.6290,140.9012,353.8330,-0.2120,1524.3970
37999.36648148150000000000,202907.7380,3381.7956,140.9082,353.8330,-0.2120,1524.3970
37999.37342592590000000000,202917.7380,3381.9623,140.9151,353.8330,-0.2120,1524.3970
37999.38037037040000000000,202927.7380,3382.1290,140.9220,353.8330,-0.2120,1524.3970
37999.38731481480000000000,202937.7380,3382.2956,140.9290,353.8330,-0.2120,1524.3970
37999.39425925930000000000,202947.7380,3382.4623,140.9359,353.8330,-0.2120,1524.3970
37999.40120370370000000000,202957.7380,3382.6290,140.9429,353.8330,-0.2120,1524.3970
37999.40814814810000000000,202967.7380,3382.7956,140.9498,353.8330,-0.2120,1524.3970
37999.41509259260000000000,202977.7380,3382.9623,140.9568,353.8330,-0.2120,1524.3970
37999.42203703700000000000,202987.7380,3383.1290,140.9637,353.8330,-0.2120,1524.3970
37999.42898148150000000000,202997.7380,3383.2956,140.9707,353.8330,-0.2120,1524.3970
37999.43592592590000000000,203007.7380,3383.4623,140.9776,353.8330,-0.2120,1524.3970
37999.44287037040000000000,203017.7380,3383.6290,140.9845,353.8330,-0.2120,1524.3970
37999.44981481480000000000,203027.7380,3383.7956,140.9915,353.8330,-0.2120,1524.3970
37999.45675925930000000000,203037.7380,3383.9623,140.9984,353.8330,-0.2120,1524.3970
37999.46370370370000000000,203047.7380,3384.1290,141.0054,353.8520,-0.1930,1524.3780
37999.47064814810000000000,203057.7380,3384.2956,141.0123,353.8330,-0.2120,1524.3970
37999.47759259260000000000,203067.7380,3384.4623,141.0193,353.8330,-0.2120,1524.3970
37999.48453703700000000000,203077.7380,3384.6290,141.0262,353.8330,-0.2120,1524.3970
37999.49148148150000000000,203087.7380,3384.7956,141.0332,353.8330,-0.2120,1524.3970
37999.49842592590000000000,203097.7380,3384.9623,141.0401,353.8520,-0.1930,1524.3780
37999.50537037040000000000,203107.7380,3385.1290,141.0470,353.8330,-0.2120,1524.3970
37999.51231481480000000000,203117.7380,3385.2956,141.0540,353.8330,-0.2120,1524.3970
37999.51925925930000000000,203127.7380,3385.4623,141.0609,353.8330,-0.2120,1524.3970
37999.52620370370000000000,203137.7380,3385.6290,141.0679,353.8330,-0.2120,1524.3970
37999.53314814810000000000,203147.7380,3385.7956,141.0748,353.8330,-0.2120,1524.3970
37999.54009259260000000000,203157.7380,3385.9623,141.0818,353.8330,-0.2120,1524.3970
37999.54703703700000000000,203167.7380,3386.1290,141.0887,353.8190,-0.2260,1524.4110
37999.55398148150000000000,203177.7380,3386.2956,141.0957,353.8190,-0.2260,1524.4110
37999.56092592590000000000,203187.7380,3386.4623,141.1026,353.8330,-0.2120,1524.3970
37999.56787037040000000000,203197.7380,3386.6290,141.1095,353.8190,-0.2260,1524.4110
37999.57481481480000000000,203207.7380,3386.7956,141.1165,353.8190,-0.2260,1524.4110
37999.58175925930000000000,203217.7380,3386.9623,141.1234,353.8330,-0.2120,1524.3970
37999.58870370370000000000,203227.7380,3387.1290,141.1304,353.8190,-0.2260,1524.4110
37999.59564814810000000000,203237.7380,3387.2956,141.1373,353.8190,-0.2260,1524.4110
37999.60259259260000000000,203247.7380,3387.4623,141.1443,353.8190,-0.2260,1524.4110
37999.60953703700000000000,203257.7380,3387.6290,141.1512,353.8190,-0.2260,1524.4110
37999.61648148150000000000,203267.7380,3387.7956,141.1582,353.8190,-0.2260,1524.4110
37999.62342592590000000000,203277.7380,3387.9623,141.1651,353.8190,-0.2260,1524.4110
37999.63037037040000000000,203287.7380,3388.1290,141.1720,353.8190,-0.2260,1524.4110
37999.63731481480000000000,203297.7380,3388.2956,141.1790,353.8330,-0.2120,1524.3970
37999.64425925930000000000,203307.7380,3388.4623,141.1859,353.8190,-0.2260,1524.4110
37999.65120370370000000000,203317.7380,3388.6290,141.1929,353.8330,-0.2120,1524.3970
37999.65814814810000000000,203327.7380,3388.7956,141.1998,353.8190,-0.2260,1524.4110
37999.66509259260000000000,203337.7380,3388.9623,141.2068,353.8330,-0.2120,1524.3970
37999.67203703700000000000,203347.7380,3389.1290,141.2137,353.8330,-0.2120,1524.3970
37999.67898148150000000000,203357.7380,3389.2956,141.2207,353.8330,-0.2120,1524.3970
37999.68592592590000000000,203367.7380,3389.4623,141.2276,353.8330,-0.2120,1524.3970
37999.69287037040000000000,203377.7380,3389.6290,141.2345,353.8190,-0.2260,1524.4110
37999.69981481480000000000,203387.7380,3389.7956,141.2415,353.8330,-0.2120,1524.3970
37999.70675925930000000000,203397.7380,3389.9623,141.2484,353.8330,-0.2120,1524.3970
37999.71370370370000000000,203407.7380,3390.1290,141.2554,353.8330,-0.2120,1524.3970
37999.72064814810000000000,203417.7380,3390.2956,141.2623,353.8520,-0.1930,1524.3780
37999.72759259260000000000,203427.7380,3390.4623,141.2693,353.8330,-0.2120,1524.3970
37999.73453703700000000000,203437.7380,3390.6290,141.2762,353.8330,-0.2120,1524.3970
37999.74148148150000000000,203447.7380,3390.7956,141.2832,353.8330,-0.2120,1524.3970
37999.74842592590000000000,203457.7380,3390.9623,141.2901,353.8330,-0.2120,1524.3970
37999.75537037040000000000,203467.7380,3391.1290,141.2970,353.8330,-0.2120,1524.3970
37999.76231481480000000000,203477.7380,3391.2956,141.3040,353.8330,-0.2120,1524.3970
37999.76925925930000000000,203487.7380,3391.4623,141.3109,353.8330,-0.2120,1524.3970
37999.77620370370000000000,203497.7380,3391.6290,141.3179,353.8330,-0.2120,1524.3970
37999.78314814810000000000,203507.7380,3391.7956,141.3248,353.8190,-0.2260,1524.4110
37999.79009259260000000000,203517.7380,3391.9623,141.3318,353.8330,-0.2120,1524.3970
37999.79703703700000000000,203527.7380,3392.1290,141.3387,353.8330,-0.2120,1524.3970
37999.80398148150000000000,203537.7380,3392.2956,141.3457,353.8330,-0.2120,1524.3970
37999.81092592590000000000,203547.7380,3392.4623,141.3526,353.8330,-0.2120,1524.3970
37999.81787037040000000000,203557.7380,3392.6290,141.3595,353.8190,-0.2260,1524.4110
37999.82481481480000000000,203567.7380,3392.7956,141.3665,353.8190,-0.2260,1524.4110
37999.83175925930000000000,203577.7380,3392.9623,141.3734,353.8330,-0.2120,1524.3970
37999.83870370370000000000,203587.7380,3393.1290,141.3804,353.8330,-0.2120,1524.3970
37999.84564814810000000000,203597.7380,3393.2956,141.3873,353.8190,-0.2260,1524.4110
37999.85259259260000000000,203607.7380,3393.4623,141.3943,353.8190,-0.2260,1524.4110
37999.85953703700000000000,203617.7380,3393.6290,141.4012,353.8190,-0.2260,1524.4110
37999.86648148150000000000,203627.7380,3393.7956,141.4082,353.8190,-0.2260,1524.4110
37999.87342592590000000000,203637.7380,3393.9623,141.4151,353.8190,-0.2260,1524.4110
37999.88037037040000000000,203647.7380,3394.1290,141.4220,353.8190,-0.2260,1524.4110
37999.88731481480000000000,203657.7380,3394.2956,141.4290,353.8190,-0.2260,1524.4110
37999.89425925930000000000,203667.7380,3394.4623,141.4359,353.8190,-0.2260,1524.4110
37999.90120370370000000000,203677.7380,3394.6290,141.4429,353.8190,-0.2260,1524.4110
37999.90814814810000000000,203687.7380,3394.7956,141.4498,353.8010,-0.2440,1524.4290
37999.91509259260000000000,203697.7380,3394.9623,141.4568,353.8190,-0.2260,1524.4110
37999.92203703700000000000,203707.7380,3395.1290,141.4637,353.8010,-0.2440,1524.4290
37999.92898148150000000000,203717.7380,3395.2956,141.4707,353.8010,-0.2440,1524.4290
37999.93592592590000000000,203727.7380,3395.4623,141.4776,353.8010,-0.2440,1524.4290
37999.94287037040000000000,203737.7380,3395.6290,141.4845,353.8010,-0.2440,1524.4290
37999.94981481480000000000,203747.7380,3395.7956,141.4915,353.8010,-0.2440,1524.4290
37999.95675925930000000000,203757.7380,3395.9623,141.4984,353.8010,-0.2440,1524.4290
37999.96370370370000000000,203767.7380,3396.1290,141.5054,353.8010,-0.2440,1524.4290
37999.97064814810000000000,203777.7380,3396.2956,141.5123,353.8010,-0.2440,1524.4290
37999.97759259260000000000,203787.7380,3396.4623,141.5193,353.8010,-0.2440,1524.4290
37999.98453703700000000000,203797.7380,3396.6290,141.5262,353.8010,-0.2440,1524.4290
37999.99148148150000000000,203807.7380,3396.7956,141.5332,353.8010,-0.2440,1524.4290
37999.99842592590000000000,203817.7380,3396.9623,141.5401,353.8010,-0.2440,1524.4290
38000.00537037040000000000,203827.7380,3397.1290,141.5470,353.8010,-0.2440,1524.4290
38000.01231481480000000000,203837.7380,3397.2956,141.5540,353.8010,-0.2440,1524.4290
38000.01925925930000000000,203847.7380,3397.4623,141.5609,353.8010,-0.2440,1524.4290
38000.02620370370000000000,203857.7380,3397.6290,141.5679,353.8010,-0.2440,1524.4290
38000.03314814810000000000,203867.7380,3397.7956,141.5748,353.7870,-0.2580,1524.4430
38000.04009259260000000000,203877.7380,3397.9623,141.5818,353.8010,-0.2440,1524.4290
38000.04703703700000000000,203887.7380,3398.1290,141.5887,353.7870,-0.2580,1524.4430
38000.05398148150000000000,203897.7380,3398.2956,141.5957,353.8010,-0.2440,1524.4290
38000.06092592590000000000,203907.7380,3398.4623,141.6026,353.7870,-0.2580,1524.4430
38000.06787037040000000000,203917.7380,3398.6290,141.6095,353.7870,-0.2580,1524.4430
38000.07481481480000000000,203927.7380,3398.7956,141.6165,353.8010,-0.2440,1524.4290
38000.08175925930000000000,203937.7380,3398.9623,141.6234,353.7870,-0.2580,1524.4430
38000.08870370370000000000,203947.7380,3399.1290,141.6304,353.8010,-0.2440,1524.4290
38000.09564814810000000000,203957.7380,3399.2956,141.6373,353.8010,-0.2440,1524.4290
38000.10259259260000000000,203967.7380,3399.4623,141.6443,353.8010,-0.2440,1524.4290
38000.10953703700000000000,203977.7380,3399.6290,141.6512,353.8010,-0.2440,1524.4290
38000.11648148150000000000,203987.7380,3399.7956,141.6582,353.8010,-0.2440,1524.4290
38000.12342592590000000000,203997.7380,3399.9623,141.6651,353.7870,-0.2580,1524.4430
38000.13037037040000000000,204007.7380,3400.1290,141.6720,353.8010,-0.2440,1524.4290
38000.13731481480000000000,204017.7380,3400.2956,141.6790,353.8010,-0.2440,1524.4290
38000.14425925930000000000,204027.7380,3400.4623,141.6859,353.8010,-0.2440,1524.4290
38000.15120370370000000000,204037.7380,3400.6290,141.6929,353.8010,-0.2440,1524.4290
38000.15814814810000000000,204047.7380,3400.7956,141.6998,353.8010,-0.2440,1524.4290
38000.16509259260000000000,204057.7380,3400.9623,141.7068,353.8010,-0.2440,1524.4290
38000.17203703700000000000,204067.7380,3401.1290,141.7137,353.8010,-0.2440,1524.4290
38000.17898148150000000000,204077.7380,3401.2956,141.7207,353.8010,-0.2440,1524.4290
38000.18592592590000000000,204087.7380,3401.4623,141.7276,353.8010,-0.2440,1524.4290
38000.19287037040000000000,204097.7380,3401.6290,141.7345,353.7870,-0.2580,1524.4430
38000.19981481480000000000,204107.7380,3401.7956,141.7415,353.8010,-0.2440,1524.4290
38000.20675925930000000000,204117.7380,3401.9623,141.7484,353.8010,-0.2440,1524.4290
38000.21370370370000000000,204127.7380,3402.1290,141.7554,353.7870,-0.2580,1524.4430
38000.22064814810000000000,204137.7380,3402.2956,141.7623,353.7870,-0.2580,1524.4430
38000.22759259260000000000,204147.7380,3402.4623,141.7693,353.7870,-0.2580,1524.4430
38000.23453703700000000000,204157.7380,3402.6290,141.7762,353.7870,-0.2580,1524.4430
38000.24148148150000000000,204167.7380,3402.7956,141.7832,353.7870,-0.2580,1524.4430
38000.24842592590000000000,204177.7380,3402.9623,141.7901,353.7870,-0.2580,1524.4430
38000.25537037040000000000,204187.7380,3403.1290,141.7970,353.7690,-0.2760,1524.4610
38000.26231481480000000000,204197.7380,3403.2956,141.8040,353.7690,-0.2760,1524.4610
38000.26925925930000000000,204207.7380,3403.4623,141.8109,353.7690,-0.2760,1524.4610
38000.27620370370000000000,204217.7380,3403.6290,141.8179,353.7690,-0.2760,1524.4610
38000.28314814810000000000,204227.7380,3403.7956,141.8248,353.7690,-0.2760,1524.4610
38000.29009259260000000000,204237.7380,3403.9623,141.8318,353.7690,-0.2760,1524.4610
38000.29703703700000000000,204247.7380,3404.1290,141.8387,353.7690,-0.2760,1524.4610
38000.30398148150000000000,204257.7380,3404.2956,141.8457,353.7690,-0.2760,1524.4610
38000.31092592590000000000,204267.7380,3404.4623,141.8526,353.7690,-0.2760,1524.4610
38000.31787037040000000000,204277.7380,3404.6290,141.8595,353.7690,-0.2760,1524.4610
38000.32481481480000000000,204287.7380,3404.7956,141.8665,353.7690,-0.2760,1524.4610
38000.33175925930000000000,204297.7380,3404.9623,141.8734,353.7690,-0.2760,1524.4610
38000.33870370370000000000,204307.7380,3405.1290,141.8804,353.7690,-0.2760,1524.4610
38000.34564814810000000000,204317.7380,3405.2956,141.8873,353.7690,-0.2760,1524.4610
38000.35259259260000000000,204327.7380,3405.4623,141.8943,353.7550,-0.2900,1524.4750
38000.35953703700000000000,204337.7380,3405.6290,141.9012,353.7690,-0.2760,1524.4610
38000.36648148150000000000,204347.7380,3405.7956,141.9082,353.7550,-0.2900,1524.4750
38000.37342592590000000000,204357.7380,3405.9623,141.9151,353.7690,-0.2760,1524.4610
38000.38037037040000000000,204367.7380,3406.1290,141.9220,353.7550,-0.2900,1524.4750
38000.38731481480000000000,204377.7380,3406.2956,141.9290,353.7550,-0.2900,1524.4750
38000.39425925930000000000,204387.7380,3406.4623,141.9359,353.7550,-0.2900,1524.4750
38000.40120370370000000000,204397.7380,3406.6290,141.9429,353.7550,-0.2900,1524.4750
38000.40814814810000000000,204407.7380,3406.7956,141.9498,353.7550,-0.2900,1524.4750
38000.41509259260000000000,204417.7380,3406.9623,141.9568,353.7550,-0.2900,1524.4750
38000.42203703700000000000,204427.7380,3407.1290,141.9637,353.7550,-0.2900,1524.4750
38000.42898148150000000000,204437.7380,3407.2956,141.9707,353.7550,-0.2900,1524.4750
38000.43592592590000000000,204447.7380,3407.4623,141.9776,353.7550,-0.2900,1524.4750
38000.44287037040000000000,204457.7380,3407.6290,141.9845,353.7550,-0.2900,1524.4750
38000.44981481480000000000,204467.7380,3407.7956,141.9915,353.7550,-0.2900,1524.4750
38000.45675925930000000000,204477.7380,3407.9623,141.9984,353.7550,-0.2900,1524.4750
38000.46370370370000000000,204487.7380,3408.1290,142.0054,353.7550,-0.2900,1524.4750
38000.47064814810000000000,204497.7380,3408.2956,142.0123,353.7360,-0.3090,1524.4940
38000.47759259260000000000,204507.7380,3408.4623,142.0193,353.7550,-0.2900,1524.4750
38000.48453703700000000000,204517.7380,3408.6290,142.0262,353.7360,-0.3090,1524.4940
38000.49148148150000000000,204527.7380,3408.7956,142.0332,353.7360,-0.3090,1524.4940
38000.49842592590000000000,204537.7380,3408.9623,142.0401,353.7360,-0.3090,1524.4940
38000.50537037040000000000,204547.7380,3409.1290,142.0470,353.7360,-0.3090,1524.4940
38000.51231481480000000000,204557.7380,3409.2956,142.0540,353.7360,-0.3090,1524.4940
38000.51925925930000000000,204567.7380,3409.4623,142.0609,353.7360,-0.3090,1524.4940
38000.52620370370000000000,204577.7380,3409.6290,142.0679,353.7360,-0.3090,1524.4940
38000.53314814810000000000,204587.7380,3409.7956,142.0748,353.7230,-0.3220,1524.5070
38000.54009259260000000000,204597.7380,3409.9623,142.0818,353.7230,-0.3220,1524.5070
38000.54703703700000000000,204607.7380,3410.1290,142.0887,353.7230,-0.3220,1524.5070
38000.55398148150000000000,204617.7380,3410.2956,142.0957,353.7230,-0.3220,1524.5070
38000.56092592590000000000,204627.7380,3410.4623,142.1026,353.7040,-0.3410,1524.5260
38000.56787037040000000000,204637.7380,3410.6290,142.1095,353.7040,-0.3410,1524.5260
38000.57481481480000000000,204647.7380,3410.7956,142.1165,353.7040,-0.3410,1524.5260
38000.58175925930000000000,204657.7380,3410.9623,142.1234,353.7040,-0.3410,1524.5260
38000.58870370370000000000,204667.7380,3411.1290,142.1304,353.7040,-0.3410,1524.5260
38000.59564814810000000000,204677.7380,3411.2956,142.1373,353.7040,-0.3410,1524.5260
38000.60259259260000000000,204687.7380,3411.4623,142.1443,353.7040,-0.3410,1524.5260
38000.60953703700000000000,204697.7380,3411.6290,142.1512,353.7040,-0.3410,1524.5260
38000.61648148150000000000,204707.7380,3411.7956,142.1582,353.7040,-0.3410,1524.5260
38000.62342592590000000000,204717.7380,3411.9623,142.1651,353.7040,-0.3410,1524.5260
38000.63037037040000000000,204727.7380,3412.1290,142.1720,353.7040,-0.3410,1524.5260
38000.63731481480000000000,204737.7380,3412.2956,142.1790,353.6900,-0.3550,1524.5400
38000.64425925930000000000,204747.7380,3412.4623,142.1859,353.7040,-0.3410,1524.5260
38000.65120370370000000000,204757.7380,3412.6290,142.1929,353.7040,-0.3410,1524.5260
38000.65814814810000000000,204767.7380,3412.7956,142.1998,353.7040,-0.3410,1524.5260
38000.66509259260000000000,204777.7380,3412.9623,142.2068,353.7040,-0.3410,1524.5260
38000.67203703700000000000,204787.7380,3413.1290,142.2137,353.7040,-0.3410,1524.5260
38000.67898148150000000000,204797.7380,3413.2956,142.2207,353.7040,-0.3410,1524.5260
38000.68592592590000000000,204807.7380,3413.4623,142.2276,353.7040,-0.3410,1524.5260
38000.69287037040000000000,204817.7380,3413.6290,142.2345,353.7040,-0.3410,1524.5260
38000.69981481480000000000,204827.7380,3413.7956,142.2415,353.7040,-0.3410,1524.5260
38000.70675925930000000000,204837.7380,3413.9623,142.2484,353.7040,-0.3410,1524.5260
38000.71370370370000000000,204847.7380,3414.1290,142.2554,353.7040,-0.3410,1524.5260
38000.72064814810000000000,204857.7380,3414.2956,142.2623,353.7040,-0.3410,1524.5260
38000.72759259260000000000,204867.7380,3414.4623,142.2693,353.7040,-0.3410,1524.5260
38000.73453703700000000000,204877.7380,3414.6290,142.2762,353.7040,-0.3410,1524.5260
38000.74148148150000000000,204887.7380,3414.7956,142.2832,353.7230,-0.3220,1524.5070
38000.74842592590000000000,204897.7380,3414.9623,142.2901,353.7230,-0.3220,1524.5070
38000.75537037040000000000,204907.7380,3415.1290,142.2970,353.7040,-0.3410,1524.5260
38000.76231481480000000000,204917.7380,3415.2956,142.3040,353.7040,-0.3410,1524.5260
38000.76925925930000000000,204927.7380,3415.4623,142.3109,353.7040,-0.3410,1524.5260
38000.77620370370000000000,204937.7380,3415.6290,142.3179,353.7040,-0.3410,1524.5260
38000.78314814810000000000,204947.7380,3415.7956,142.3248,353.7040,-0.3410,1524.5260
38000.79009259260000000000,204957.7380,3415.9623,142.3318,353.7040,-0.3410,1524.5260
38000.79703703700000000000,204967.7380,3416.1290,142.3387,353.7040,-0.3410,1524.5260
38000.80398148150000000000,204977.7380,3416.2956,142.3457,353.7040,-0.3410,1524.5260
38000.81092592590000000000,204987.7380,3416.4623,142.3526,353.7040,-0.3410,1524.5260
38000.81787037040000000000,204997.7380,3416.6290,142.3595,353.7040,-0.3410,1524.5260
38000.82481481480000000000,205007.7380,3416.7956,142.3665,353.7040,-0.3410,1524.5260
38000.83175925930000000000,205017.7380,3416.9623,142.3734,353.7040,-0.3410,1524.5260
38000.83870370370000000000,205027.7380,3417.1290,142.3804,353.7040,-0.3410,1524.5260
38000.84564814810000000000,205037.7380,3417.2956,142.3873,353.7040,-0.3410,1524.5260
38000.85259259260000000000,205047.7380,3417.4623,142.3943,353.7040,-0.3410,1524.5260
38000.85953703700000000000,205057.7380,3417.6290,142.4012,353.7040,-0.3410,1524.5260
38000.86648148150000000000,205067.7380,3417.7956,142.4082,353.7040,-0.3410,1524.5260
38000.87342592590000000000,205077.7380,3417.9623,142.4151,353.7040,-0.3410,1524.5260
38000.88037037040000000000,205087.7380,3418.1290,142.4220,353.7040,-0.3410,1524.5260
38000.88731481480000000000,205097.7380,3418.2956,142.4290,353.7040,-0.3410,1524.5260
38000.89425925930000000000,205107.7380,3418.4623,142.4359,353.7040,-0.3410,1524.5260
38000.90120370370000000000,205117.7380,3418.6290,142.4429,353.6900,-0.3550,1524.5400
38000.90814814810000000000,205127.7380,3418.7956,142.4498,353.6900,-0.3550,1524.5400
38000.91509259260000000000,205137.7380,3418.9623,142.4568,353.6900,-0.3550,1524.5400
38000.92203703700000000000,205147.7380,3419.1290,142.4637,353.6900,-0.3550,1524.5400
38000.92898148150000000000,205157.7380,3419.2956,142.4707,353.6900,-0.3550,1524.5400
38000.93592592590000000000,205167.7380,3419.4623,142.4776,353.6900,-0.3550,1524.5400
38000.94287037040000000000,205177.7380,3419.6290,142.4845,353.6900,-0.3550,1524.5400
38000.94981481480000000000,205187.7380,3419.7956,142.4915,353.6720,-0.3730,1524.5580
38000.95675925930000000000,205197.7380,3419.9623,142.4984,353.6720,-0.3730,1524.5580
38000.96370370370000000000,205207.7380,3420.1290,142.5054,353.6720,-0.3730,1524.5580
38000.97064814810000000000,205217.7380,3420.2956,142.5123,353.6720,-0.3730,1524.5580
38000.97759259260000000000,205227.7380,3420.4623,142.5193,353.6720,-0.3730,1524.5580
38000.98453703700000000000,205237.7380,3420.6290,142.5262,353.6720,-0.3730,1524.5580
38000.99148148150000000000,205247.7380,3420.7956,142.5332,353.6720,-0.3730,1524.5580
38000.99842592590000000000,205257.7380,3420.9623,142.5401,353.6720,-0.3730,1524.5580
38001.00537037040000000000,205267.7380,3421.1290,142.5470,353.6720,-0.3730,1524.5580
38001.01231481480000000000,205277.7380,3421.2956,142.5540,353.6720,-0.3730,1524.5580
38001.01925925930000000000,205287.7380,3421.4623,142.5609,353.6720,-0.3730,1524.5580
38001.02620370370000000000,205297.7380,3421.6290,142.5679,353.6580,-0.3870,1524.5720
38001.03314814810000000000,205307.7380,3421.7956,142.5748,353.6580,-0.3870,1524.5720
38001.04009259260000000000,205317.7380,3421.9623,142.5818,353.6580,-0.3870,1524.5720
38001.04703703700000000000,205327.7380,3422.1290,142.5887,353.6580,-0.3870,1524.5720
38001.05398148150000000000,205337.7380,3422.2956,142.5957,353.6580,-0.3870,1524.5720
38001.06092592590000000000,205347.7380,3422.4623,142.6026,353.6390,-0.4060,1524.5910
38001.06787037040000000000,205357.7380,3422.6290,142.6095,353.6390,-0.4060,1524.5910
38001.07481481480000000000,205367.7380,3422.7956,142.6165,353.6580,-0.3870,1524.5720
38001.08175925930000000000,205377.7380,3422.9623,142.6234,353.6580,-0.3870,1524.5720
38001.08870370370000000000,205387.7380,3423.1290,142.6304,353.6390,-0.4060,1524.5910
38001.09564814810000000000,205397.7380,3423.2956,142.6373,353.6580,-0.3870,1524.5720
38001.10259259260000000000,205407.7380,3423.4623,142.6443,353.6390,-0.4060,1524.5910
38001.10953703700000000000,205417.7380,3423.6290,142.6512,353.6390,-0.4060,1524.5910
38001.11648148150000000000,205427.7380,3423.7956,142.6582,353.6390,-0.4060,1524.5910
38001.12342592590000000000,205437.7380,3423.9623,142.6651,353.6580,-0.3870,1524.5720
38001.13037037040000000000,205447.7380,3424.1290,142.6720,353.6580,-0.3870,1524.5720
38001.13731481480000000000,205457.7380,3424.2956,142.6790,353.6580,-0.3870,1524.5720
38001.14425925930000000000,205467.7380,3424.4623,142.6859,353.6390,-0.4060,1524.5910
38001.15120370370000000000,205477.7380,3424.6290,142.6929,353.6580,-0.3870,1524.5720
38001.15814814810000000000,205487.7380,3424.7956,142.6998,353.6390,-0.4060,1524.5910
38001.16509259260000000000,205497.7380,3424.9623,142.7068,353.6580,-0.3870,1524.5720
38001.17203703700000000000,205507.7380,3425.1290,142.7137,353.6580,-0.3870,1524.5720
38001.17898148150000000000,205517.7380,3425.2956,142.7207,353.6580,-0.3870,1524.5720
38001.18592592590000000000,205527.7380,3425.4623,142.7276,353.6390,-0.4060,1524.5910
38001.19287037040000000000,205537.7380,3425.6290,142.7345,353.6390,-0.4060,1524.5910
38001.19981481480000000000,205547.7380,3425.7956,142.7415,353.6580,-0.3870,1524.5720
38001.20675925930000000000,205557.7380,3425.9623,142.7484,353.6390,-0.4060,1524.5910
38001.21370370370000000000,205567.7380,3426.1290,142.7554,353.6390,-0.4060,1524.5910
38001.22064814810000000000,205577.7380,3426.2956,142.7623,353.6580,-0.3870,1524.5720
38001.22759259260000000000,205587.7380,3426.4623,142.7693,353.6390,-0.4060,1524.5910
38001.23453703700000000000,205597.7380,3426.6290,142.7762,353.6390,-0.4060,1524.5910
38001.24148148150000000000,205607.7380,3426.7956,142.7832,353.6390,-0.4060,1524.5910
38001.24842592590000000000,205617.7380,3426.9623,142.7901,353.6390,-0.4060,1524.5910
38001.25537037040000000000,205627.7380,3427.1290,142.7970,353.6390,-0.4060,1524.5910
