UTC,WL_ft,,,
736032.6979,49.03980222,,,
736032.7049,49.03980222,,,
736032.7118,49.03980222,,,
736032.7188,49.02775015,,,
736032.7257,49.02775015,,,
736032.7326,49.01569809,,,
736032.7396,49.01569809,,,
736032.7465,49.01569809,,,
736032.7535,49.00364602,,,
736032.7604,48.99159396,,,
736032.7674,48.99159396,,,
736032.7743,48.99159396,,,
736032.7813,49.00364602,,,
736032.7882,48.99159396,,,
736032.7951,48.97954189,,,
736032.8021,48.97954189,,,
736032.809,48.97954189,,,
736032.816,48.99159396,,,
736032.8229,48.96748983,,,
736032.8299,48.97954189,,,
736032.8368,48.96748983,,,
736032.8438,48.96748983,,,
736032.8507,48.95543776,,,
736032.8576,48.9433857,,,
736032.8646,48.93133363,,,
736032.8715,48.91928157,,,
736032.8785,48.9072295,,,
736032.8854,48.9072295,,,
736032.8924,48.89517744,,,
736032.8993,48.89517744,,,
736032.9063,48.89517744,,,
736032.9132,48.89517744,,,
736032.9201,48.9072295,,,
736032.9271,48.9072295,,,
736032.934,48.9072295,,,
736032.941,48.89517744,,,
736032.9479,48.9072295,,,
736032.9549,48.89517744,,,
736032.9618,48.89517744,,,
736032.9688,48.89517744,,,
736032.9757,48.89517744,,,
736032.9826,48.89517744,,,
736032.9896,48.91928157,,,
736032.9965,48.9072295,,,
736033.0035,48.91928157,,,
736033.0104,48.91928157,,,
736033.0174,48.9072295,,,
736033.0243,48.9072295,,,
736033.0313,48.91928157,,,
736033.0382,48.93133363,,,
736033.0451,48.9433857,,,
736033.0521,48.9433857,,,
736033.059,48.9433857,,,
736033.066,48.9433857,,,
736033.0729,48.95543776,,,
736033.0799,48.95543776,,,
736033.0868,48.96748983,,,
736033.0938,48.96748983,,,
736033.1007,48.96748983,,,
736033.1076,48.96748983,,,
736033.1146,48.97954189,,,
736033.1215,48.99159396,,,
736033.1285,48.99159396,,,
736033.1354,49.00364602,,,
736033.1424,49.00364602,,,
736033.1493,48.99159396,,,
736033.1563,48.99159396,,,
736033.1632,49.00364602,,,
736033.1701,48.99159396,,,
736033.1771,49.00364602,,,
736033.184,49.00364602,,,
736033.191,48.99159396,,,
736033.1979,48.99159396,,,
736033.2049,48.99159396,,,
736033.2118,48.99159396,,,
736033.2188,48.99159396,,,
736033.2257,48.99159396,,,
736033.2326,48.97954189,,,
736033.2396,48.97954189,,,
736033.2465,48.97954189,,,
736033.2535,48.97954189,,,
736033.2604,48.97954189,,,
736033.2674,48.97954189,,,
736033.2743,48.96748983,,,
736033.2813,48.97954189,,,
736033.2882,48.96748983,,,
736033.2951,48.96748983,,,
736033.3021,48.95543776,,,
736033.309,48.9433857,,,
736033.316,48.9433857,,,
736033.3229,48.95543776,,,
736033.3299,48.9433857,,,
736033.3368,48.9433857,,,
736033.3438,48.9433857,,,
736033.3507,48.93133363,,,
736033.3576,48.9433857,,,
736033.3646,48.93133363,,,
736033.3715,48.9433857,,,
736033.3785,48.93133363,,,
736033.3854,48.93133363,,,
736033.3924,48.91928157,,,
736033.3993,48.93133363,,,
736033.4063,48.91928157,,,
736033.4132,48.91928157,,,
736033.4201,48.91928157,,,
736033.4271,48.91928157,,,
736033.434,48.91928157,,,
736033.441,48.91928157,,,
736033.4479,48.91928157,,,
736033.4549,48.91928157,,,
736033.4618,48.91928157,,,
736033.4688,48.91928157,,,
736033.4757,48.91928157,,,
736033.4826,48.91928157,,,
736033.4896,48.93133363,,,
736033.4965,48.93133363,,,
736033.5035,48.9433857,,,
736033.5104,48.9433857,,,
736033.5174,48.9433857,,,
736033.5243,48.9433857,,,
736033.5313,48.95543776,,,
736033.5382,48.9433857,,,
736033.5451,48.9433857,,,
736033.5521,48.95543776,,,
736033.559,48.95543776,,,
736033.566,48.95543776,,,
736033.5729,48.96748983,,,
736033.5799,48.96748983,,,
736033.5868,48.97954189,,,
736033.5938,48.97954189,,,
736033.6007,48.99159396,,,
736033.6076,48.99159396,,,
736033.6146,48.99159396,,,
736033.6215,48.99159396,,,
736033.6285,48.99159396,,,
736033.6354,48.99159396,,,
736033.6424,48.99159396,,,
736033.6493,48.99159396,,,
736033.6563,48.99159396,,,
736033.6632,49.00364602,,,
736033.6701,48.99159396,,,
736033.6771,49.00364602,,,
736033.684,48.99159396,,,
736033.691,48.99159396,,,
736033.6979,48.99159396,,,
736033.7049,48.99159396,,,
736033.7118,48.99159396,,,
736033.7188,48.97954189,,,
736033.7257,48.97954189,,,
736033.7326,48.99159396,,,
736033.7396,48.97954189,,,
736033.7465,48.97954189,,,
736033.7535,48.97954189,,,
736033.7604,48.97954189,,,
736033.7674,48.96748983,,,
736033.7743,48.96748983,,,
736033.7813,48.96748983,,,
736033.7882,48.96748983,,,
736033.7951,48.95543776,,,
736033.8021,48.95543776,,,
736033.809,48.95543776,,,
736033.816,48.9433857,,,
736033.8229,48.9433857,,,
736033.8299,48.93133363,,,
736033.8368,48.93133363,,,
736033.8438,48.93133363,,,
736033.8507,48.91928157,,,
736033.8576,48.93133363,,,
736033.8646,48.93133363,,,
736033.8715,48.91928157,,,
736033.8785,48.91928157,,,
736033.8854,48.91928157,,,
736033.8924,48.93133363,,,
736033.8993,48.93133363,,,
736033.9063,48.93133363,,,
736033.9132,48.91928157,,,
736033.9201,48.91928157,,,
736033.9271,48.91928157,,,
736033.934,48.93133363,,,
736033.941,48.91928157,,,
736033.9479,48.91928157,,,
736033.9549,48.93133363,,,
736033.9618,48.93133363,,,
736033.9688,48.93133363,,,
736033.9757,48.9433857,,,
736033.9826,48.93133363,,,
736033.9896,48.9433857,,,
736033.9965,48.93133363,,,
736034.0035,48.93133363,,,
736034.0104,48.93133363,,,
736034.0174,48.93133363,,,
736034.0243,48.93133363,,,
736034.0313,48.9433857,,,
736034.0382,48.9433857,,,
736034.0451,48.93133363,,,
736034.0521,48.9433857,,,
736034.059,48.93133363,,,
736034.066,48.93133363,,,
736034.0729,48.95543776,,,
736034.0799,48.96748983,,,
736034.0868,48.9433857,,,
736034.0938,48.95543776,,,
736034.1007,48.95543776,,,
736034.1076,48.96748983,,,
736034.1146,48.99159396,,,
736034.1215,48.97954189,,,
736034.1285,48.97954189,,,
736034.1354,48.97954189,,,
736034.1424,48.99159396,,,
736034.1493,48.99159396,,,
736034.1563,48.99159396,,,
736034.1632,48.99159396,,,
736034.1701,49.00364602,,,
736034.1771,49.00364602,,,
736034.184,49.00364602,,,
736034.191,49.00364602,,,
736034.1979,48.99159396,,,
736034.2049,48.99159396,,,
736034.2118,49.00364602,,,
736034.2188,48.99159396,,,
736034.2257,49.00364602,,,
736034.2326,49.00364602,,,
736034.2396,49.01569809,,,
736034.2465,49.00364602,,,
736034.2535,49.01569809,,,
736034.2604,49.00364602,,,
736034.2674,49.00364602,,,
736034.2743,49.00364602,,,
736034.2813,49.00364602,,,
736034.2882,48.99159396,,,
736034.2951,49.01569809,,,
736034.3021,49.00364602,,,
736034.309,49.02775015,,,
736034.316,49.00364602,,,
736034.3229,49.01569809,,,
736034.3299,48.99159396,,,
736034.3368,48.99159396,,,
736034.3438,48.99159396,,,
736034.3507,48.96748983,,,
736034.3576,49.01569809,,,
736034.3646,49.02775015,,,
736034.3715,49.01569809,,,
736034.3785,49.00364602,,,
736034.3854,48.99159396,,,
736034.3924,48.97954189,,,
736034.3993,48.97954189,,,
736034.4063,49.00364602,,,
736034.4132,48.99159396,,,
736034.4201,49.00364602,,,
736034.4271,48.97954189,,,
736034.434,48.96748983,,,
736034.441,48.96748983,,,
736034.4479,48.97954189,,,
736034.4549,48.97954189,,,
736034.4618,48.99159396,,,
736034.4688,48.99159396,,,
736034.4757,48.97954189,,,
736034.4826,48.99159396,,,
736034.4896,48.99159396,,,
736034.4965,48.99159396,,,
736034.5035,48.99159396,,,
736034.5104,48.99159396,,,
736034.5174,49.00364602,,,
736034.5243,48.99159396,,,
736034.5313,48.99159396,,,
736034.5382,48.99159396,,,
736034.5451,49.00364602,,,
736034.5521,49.00364602,,,
736034.559,49.01569809,,,
736034.566,49.02775015,,,
736034.5729,49.01569809,,,
736034.5799,49.03980222,,,
736034.5868,49.03980222,,,
736034.5938,49.05185428,,,
736034.6007,49.05185428,,,
736034.6076,49.05185428,,,
736034.6146,49.06390635,,,
736034.6215,49.06390635,,,
736034.6285,49.07595842,,,
736034.6354,49.07595842,,,
736034.6424,49.08801048,,,
736034.6493,49.08801048,,,
736034.6563,49.08801048,,,
736034.6632,49.08801048,,,
736034.6701,49.10006255,,,
736034.6771,49.10006255,,,
736034.684,49.08801048,,,
736034.691,49.10006255,,,
736034.6979,49.10006255,,,
736034.7049,49.08801048,,,
736034.7118,49.08801048,,,
736034.7188,49.08801048,,,
736034.7257,49.08801048,,,
736034.7326,49.08801048,,,
736034.7396,49.07595842,,,
736034.7465,49.08801048,,,
736034.7535,49.08801048,,,
736034.7604,49.08801048,,,
736034.7674,49.07595842,,,
736034.7743,49.07595842,,,
736034.7813,49.07595842,,,
736034.7882,49.06390635,,,
736034.7951,49.05185428,,,
736034.8021,49.05185428,,,
736034.809,49.06390635,,,
736034.816,49.05185428,,,
736034.8229,49.06390635,,,
736034.8299,49.05185428,,,
736034.8368,49.05185428,,,
736034.8438,49.05185428,,,
736034.8507,49.05185428,,,
736034.8576,49.03980222,,,
736034.8646,49.03980222,,,
736034.8715,49.02775015,,,
736034.8785,49.02775015,,,
736034.8854,49.02775015,,,
736034.8924,49.02775015,,,
736034.8993,49.01569809,,,
736034.9063,49.01569809,,,
736034.9132,49.01569809,,,
736034.9201,49.01569809,,,
736034.9271,49.01569809,,,
736034.934,49.00364602,,,
736034.941,49.00364602,,,
736034.9479,49.00364602,,,
736034.9549,49.00364602,,,
736034.9618,49.00364602,,,
736034.9688,49.01569809,,,
736034.9757,49.00364602,,,
736034.9826,49.00364602,,,
736034.9896,49.01569809,,,
736034.9965,49.00364602,,,
736035.0035,49.00364602,,,
736035.0104,49.00364602,,,
736035.0174,49.01569809,,,
736035.0243,49.01569809,,,
736035.0313,49.01569809,,,
736035.0382,49.02775015,,,
736035.0451,49.01569809,,,
736035.0521,49.03980222,,,
736035.059,49.03980222,,,
736035.066,49.02775015,,,
736035.0729,49.02775015,,,
736035.0799,49.03980222,,,
736035.0868,49.03980222,,,
736035.0938,49.03980222,,,
736035.1007,49.03980222,,,
736035.1076,49.05185428,,,
736035.1146,49.06390635,,,
736035.1215,49.06390635,,,
736035.1285,49.06390635,,,
736035.1354,49.07595842,,,
736035.1424,49.06390635,,,
736035.1493,49.06390635,,,
736035.1563,49.07595842,,,
736035.1632,49.07595842,,,
736035.1701,49.07595842,,,
736035.1771,49.08801048,,,
736035.184,49.08801048,,,
736035.191,49.07595842,,,
736035.1979,49.10006255,,,
736035.2049,49.10006255,,,
736035.2118,49.10006255,,,
736035.2188,49.10006255,,,
736035.2257,49.10006255,,,
736035.2326,49.11211461,,,
736035.2396,49.10006255,,,
736035.2465,49.10006255,,,
736035.2535,49.11211461,,,
736035.2604,49.10006255,,,
736035.2674,49.11211461,,,
736035.2743,49.10006255,,,
736035.2813,49.11211461,,,
736035.2882,49.11211461,,,
736035.2951,49.10006255,,,
736035.3021,49.10006255,,,
736035.309,49.11211461,,,
736035.316,49.10006255,,,
736035.3229,49.11211461,,,
736035.3299,49.10006255,,,
736035.3368,49.08801048,,,
736035.3438,49.10006255,,,
736035.3507,49.10006255,,,
736035.3576,49.10006255,,,
736035.3646,49.08801048,,,
736035.3715,49.08801048,,,
736035.3785,49.08801048,,,
736035.3854,49.07595842,,,
736035.3924,49.08801048,,,
736035.3993,49.07595842,,,
736035.4063,49.08801048,,,
736035.4132,49.07595842,,,
736035.4201,49.08801048,,,
736035.4271,49.07595842,,,
736035.434,49.07595842,,,
736035.441,49.07595842,,,
736035.4479,49.07595842,,,
736035.4549,49.07595842,,,
736035.4618,49.06390635,,,
736035.4688,49.07595842,,,
736035.4757,49.07595842,,,
736035.4826,49.07595842,,,
736035.4896,49.06390635,,,
736035.4965,49.07595842,,,
736035.5035,49.07595842,,,
736035.5104,49.06390635,,,
736035.5174,49.07595842,,,
736035.5243,49.06390635,,,
736035.5313,49.07595842,,,
736035.5382,49.07595842,,,
736035.5451,49.08801048,,,
736035.5521,49.07595842,,,
736035.559,49.08801048,,,
736035.566,49.10006255,,,
736035.5729,49.07595842,,,
736035.5799,49.08801048,,,
736035.5868,49.10006255,,,
736035.5938,49.08801048,,,
736035.6007,49.08801048,,,
736035.6076,49.08801048,,,
736035.6146,49.08801048,,,
736035.6215,49.10006255,,,
736035.6285,49.10006255,,,
736035.6354,49.11211461,,,
736035.6424,49.10006255,,,
736035.6493,49.11211461,,,
736035.6563,49.11211461,,,
736035.6632,49.10006255,,,
736035.6701,49.11211461,,,
736035.6771,49.11211461,,,
736035.684,49.11211461,,,
736035.691,49.11211461,,,
736035.6979,49.12416668,,,
736035.7049,49.12416668,,,
736035.7118,49.11211461,,,
736035.7188,49.11211461,,,
736035.7257,49.11211461,,,
736035.7326,49.11211461,,,
736035.7396,49.11211461,,,
736035.7465,49.11211461,,,
736035.7535,49.11211461,,,
736035.7604,49.11211461,,,
736035.7674,49.10006255,,,
736035.7743,49.10006255,,,
736035.7813,49.10006255,,,
736035.7882,49.10006255,,,
736035.7951,49.10006255,,,
736035.8021,49.11211461,,,
736035.809,49.10006255,,,
736035.816,49.08801048,,,
736035.8229,49.08801048,,,
736035.8299,49.07595842,,,
736035.8368,49.07595842,,,
736035.8438,49.07595842,,,
736035.8507,49.07595842,,,
736035.8576,49.07595842,,,
736035.8646,49.06390635,,,
736035.8715,49.06390635,,,
736035.8785,49.05185428,,,
736035.8854,49.05185428,,,
736035.8924,49.02775015,,,
736035.8993,49.01569809,,,
736035.9063,49.02775015,,,
736035.9132,49.02775015,,,
736035.9201,49.02775015,,,
736035.9271,49.00364602,,,
736035.934,49.01569809,,,
736035.941,49.01569809,,,
736035.9479,49.01569809,,,
736035.9549,49.01569809,,,
736035.9618,49.01569809,,,
736035.9688,49.00364602,,,
736035.9757,49.00364602,,,
736035.9826,49.00364602,,,
736035.9896,49.00364602,,,
736035.9965,48.99159396,,,
736036.0035,48.99159396,,,
736036.0104,48.99159396,,,
736036.0174,49.00364602,,,
736036.0243,48.99159396,,,
736036.0313,48.99159396,,,
736036.0382,48.97954189,,,
736036.0451,48.99159396,,,
736036.0521,48.99159396,,,
736036.059,48.97954189,,,
736036.066,48.97954189,,,
736036.0729,48.99159396,,,
736036.0799,48.99159396,,,
736036.0868,48.99159396,,,
736036.0938,48.99159396,,,
736036.1007,48.99159396,,,
736036.1076,49.00364602,,,
736036.1146,48.99159396,,,
736036.1215,49.00364602,,,
736036.1285,49.00364602,,,
736036.1354,49.00364602,,,
736036.1424,49.00364602,,,
736036.1493,49.01569809,,,
736036.1563,49.02775015,,,
736036.1632,49.02775015,,,
736036.1701,49.02775015,,,
736036.1771,49.02775015,,,
736036.184,49.02775015,,,
736036.191,49.02775015,,,
736036.1979,49.02775015,,,
736036.2049,49.02775015,,,
736036.2118,49.03980222,,,
736036.2188,49.05185428,,,
736036.2257,49.05185428,,,
736036.2326,49.03980222,,,
736036.2396,49.05185428,,,
736036.2465,49.03980222,,,
736036.2535,49.05185428,,,
736036.2604,49.05185428,,,
736036.2674,49.05185428,,,
736036.2743,49.05185428,,,
736036.2813,49.03980222,,,
736036.2882,49.06390635,,,
736036.2951,49.05185428,,,
736036.3021,49.05185428,,,
736036.309,49.05185428,,,
736036.316,49.03980222,,,
736036.3229,49.03980222,,,
736036.3299,49.03980222,,,
736036.3368,49.03980222,,,
736036.3438,49.05185428,,,
736036.3507,49.05185428,,,
736036.3576,49.05185428,,,
736036.3646,49.05185428,,,
736036.3715,49.06390635,,,
736036.3785,49.06390635,,,
736036.3854,49.07595842,,,
736036.3924,49.07595842,,,
736036.3993,49.05185428,,,
736036.4063,49.06390635,,,
736036.4132,49.05185428,,,
736036.4201,49.05185428,,,
736036.4271,49.03980222,,,
736036.434,49.03980222,,,
736036.441,49.03980222,,,
736036.4479,49.03980222,,,
736036.4549,49.05185428,,,
736036.4618,49.03980222,,,
736036.4688,49.03980222,,,
736036.4757,49.03980222,,,
736036.4826,49.03980222,,,
736036.4896,49.03980222,,,
736036.4965,49.05185428,,,
736036.5035,49.02775015,,,
736036.5104,49.03980222,,,
736036.5174,49.03980222,,,
736036.5243,49.05185428,,,
736036.5313,49.05185428,,,
736036.5382,49.03980222,,,
736036.5451,49.05185428,,,
736036.5521,49.03980222,,,
736036.559,49.05185428,,,
736036.566,49.03980222,,,
736036.5729,49.05185428,,,
736036.5799,49.05185428,,,
736036.5868,49.05185428,,,
736036.5938,49.03980222,,,
736036.6007,49.03980222,,,
736036.6076,49.05185428,,,
736036.6146,49.05185428,,,
736036.6215,49.05185428,,,
736036.6285,49.06390635,,,
736036.6354,49.05185428,,,
736036.6424,49.05185428,,,
736036.6493,49.05185428,,,
736036.6563,49.06390635,,,
736036.6632,49.06390635,,,
736036.6701,49.06390635,,,
736036.6771,49.06390635,,,
736036.684,49.06390635,,,
736036.691,49.06390635,,,
736036.6979,49.06390635,,,
736036.7049,49.06390635,,,
736036.7118,49.06390635,,,
736036.7188,49.05185428,,,
736036.7257,49.06390635,,,
736036.7326,49.05185428,,,
736036.7396,49.05185428,,,
736036.7465,49.05185428,,,
736036.7535,49.06390635,,,
736036.7604,49.06390635,,,
736036.7674,49.05185428,,,
736036.7743,49.06390635,,,
736036.7813,49.06390635,,,
736036.7882,49.05185428,,,
736036.7951,49.05185428,,,
736036.8021,49.05185428,,,
736036.809,49.05185428,,,
736036.816,49.03980222,,,
736036.8229,49.03980222,,,
736036.8299,49.03980222,,,
736036.8368,49.03980222,,,
736036.8438,49.02775015,,,
736036.8507,49.02775015,,,
736036.8576,49.02775015,,,
736036.8646,49.02775015,,,
736036.8715,49.01569809,,,
736036.8785,49.01569809,,,
736036.8854,49.01569809,,,
736036.8924,49.01569809,,,
736036.8993,49.00364602,,,
736036.9063,49.00364602,,,
736036.9132,49.00364602,,,
736036.9201,49.00364602,,,
736036.9271,49.00364602,,,
736036.934,49.00364602,,,
736036.941,48.99159396,,,
736036.9479,48.99159396,,,
736036.9549,48.99159396,,,
736036.9618,48.97954189,,,
736036.9688,48.97954189,,,
736036.9757,48.97954189,,,
736036.9826,48.96748983,,,
736036.9896,48.96748983,,,
736036.9965,48.96748983,,,
736037.0035,48.97954189,,,
736037.0104,48.97954189,,,
736037.0174,48.97954189,,,
736037.0243,48.95543776,,,
736037.0313,48.96748983,,,
736037.0382,48.96748983,,,
736037.0451,48.96748983,,,
736037.0521,48.96748983,,,
736037.059,48.96748983,,,
736037.066,48.96748983,,,
736037.0729,48.97954189,,,
736037.0799,48.96748983,,,
736037.0868,48.97954189,,,
736037.0938,48.97954189,,,
736037.1007,48.96748983,,,
736037.1076,48.96748983,,,
736037.1146,48.99159396,,,
736037.1215,48.97954189,,,
736037.1285,48.97954189,,,
736037.1354,48.97954189,,,
736037.1424,48.97954189,,,
736037.1493,48.97954189,,,
736037.1563,48.99159396,,,
736037.1632,48.97954189,,,
736037.1701,48.99159396,,,
736037.1771,48.99159396,,,
736037.184,48.99159396,,,
736037.191,48.99159396,,,
736037.1979,48.99159396,,,
736037.2049,48.99159396,,,
736037.2118,48.99159396,,,
736037.2188,48.99159396,,,
736037.2257,49.00364602,,,
736037.2326,49.00364602,,,
736037.2396,49.00364602,,,
736037.2465,49.00364602,,,
736037.2535,49.00364602,,,
736037.2604,49.00364602,,,
736037.2674,48.99159396,,,
736037.2743,48.99159396,,,
736037.2813,49.00364602,,,
736037.2882,49.00364602,,,
736037.2951,49.00364602,,,
736037.3021,49.01569809,,,
736037.309,49.01569809,,,
736037.316,49.00364602,,,
736037.3229,49.00364602,,,
736037.3299,49.00364602,,,
736037.3368,49.01569809,,,
736037.3438,49.02775015,,,
736037.3507,49.02775015,,,
736037.3576,49.02775015,,,
736037.3646,49.02775015,,,
736037.3715,49.01569809,,,
736037.3785,49.02775015,,,
736037.3854,49.01569809,,,
736037.3924,49.02775015,,,
736037.3993,49.02775015,,,
736037.4063,49.01569809,,,
736037.4132,49.01569809,,,
736037.4201,49.02775015,,,
736037.4271,49.02775015,,,
736037.434,49.01569809,,,
736037.441,49.01569809,,,
736037.4479,49.00364602,,,
736037.4549,49.01569809,,,
736037.4618,49.01569809,,,
736037.4688,49.01569809,,,
736037.4757,49.01569809,,,
736037.4826,49.01569809,,,
736037.4896,49.02775015,,,
736037.4965,49.02775015,,,
736037.5035,49.01569809,,,
736037.5104,49.02775015,,,
736037.5174,49.01569809,,,
736037.5243,49.02775015,,,
736037.5313,49.01569809,,,
736037.5382,49.01569809,,,
736037.5451,49.01569809,,,
736037.5521,49.00364602,,,
736037.559,49.00364602,,,
736037.566,49.00364602,,,
736037.5729,49.01569809,,,
736037.5799,49.00364602,,,
736037.5868,49.00364602,,,
736037.5938,49.01569809,,,
736037.6007,49.01569809,,,
736037.6076,49.02775015,,,
736037.6146,49.02775015,,,
736037.6215,49.02775015,,,
736037.6285,49.02775015,,,
736037.6354,49.02775015,,,
736037.6424,49.02775015,,,
736037.6493,49.02775015,,,
736037.6563,49.02775015,,,
736037.6632,49.02775015,,,
736037.6701,49.01569809,,,
736037.6771,49.02775015,,,
736037.684,49.01569809,,,
736037.691,49.02775015,,,
736037.6979,49.02775015,,,
736037.7049,49.01569809,,,
736037.7118,49.01569809,,,
736037.7188,49.02775015,,,
736037.7257,49.02775015,,,
736037.7326,49.01569809,,,
736037.7396,49.01569809,,,
736037.7465,49.02775015,,,
736037.7535,49.02775015,,,
736037.7604,49.01569809,,,
736037.7674,49.01569809,,,
736037.7743,49.01569809,,,
736037.7813,49.01569809,,,
736037.7882,49.01569809,,,
736037.7951,49.01569809,,,
736037.8021,49.00364602,,,
736037.809,49.00364602,,,
736037.816,49.01569809,,,
736037.8229,49.00364602,,,
736037.8299,49.00364602,,,
736037.8368,48.99159396,,,
736037.8438,48.99159396,,,
736037.8507,48.99159396,,,
736037.8576,48.99159396,,,
736037.8646,48.97954189,,,
736037.8715,48.97954189,,,
736037.8785,48.96748983,,,
736037.8854,48.96748983,,,
736037.8924,48.97954189,,,
736037.8993,48.96748983,,,
736037.9063,48.96748983,,,
736037.9132,48.96748983,,,
736037.9201,48.96748983,,,
736037.9271,48.95543776,,,
736037.934,48.96748983,,,
736037.941,48.96748983,,,
736037.9479,48.95543776,,,
736037.9549,48.95543776,,,
736037.9618,48.95543776,,,
736037.9688,48.95543776,,,
736037.9757,48.95543776,,,
736037.9826,48.9433857,,,
736037.9896,48.9433857,,,
736037.9965,48.9433857,,,
736038.0035,48.9433857,,,
736038.0104,48.9433857,,,
736038.0174,48.9433857,,,
736038.0243,48.93133363,,,
736038.0313,48.93133363,,,
736038.0382,48.91928157,,,
736038.0451,48.91928157,,,
736038.0521,48.93133363,,,
736038.059,48.91928157,,,
736038.066,48.91928157,,,
736038.0729,48.91928157,,,
736038.0799,48.9072295,,,
736038.0868,48.9072295,,,
736038.0938,48.9072295,,,
736038.1007,48.9072295,,,
736038.1076,48.9072295,,,
736038.1146,48.9072295,,,
736038.1215,48.9072295,,,
736038.1285,48.9072295,,,
736038.1354,48.9072295,,,
736038.1424,48.9072295,,,
736038.1493,48.9072295,,,
736038.1563,48.9072295,,,
736038.1632,48.91928157,,,
736038.1701,48.9072295,,,
736038.1771,48.9072295,,,
736038.184,48.9072295,,,
736038.191,48.9072295,,,
736038.1979,48.91928157,,,
736038.2049,48.91928157,,,
736038.2118,48.93133363,,,
736038.2188,48.9433857,,,
736038.2257,48.93133363,,,
736038.2326,48.9433857,,,
736038.2396,48.9433857,,,
736038.2465,48.9433857,,,
736038.2535,48.95543776,,,
736038.2604,48.9433857,,,
736038.2674,48.9433857,,,
736038.2743,48.9433857,,,
736038.2813,48.9433857,,,
736038.2882,48.93133363,,,
736038.2951,48.91928157,,,
736038.3021,48.93133363,,,
736038.309,48.91928157,,,
736038.316,48.93133363,,,
736038.3229,48.9433857,,,
736038.3299,48.9433857,,,
736038.3368,48.95543776,,,
736038.3438,48.9433857,,,
736038.3507,48.95543776,,,
736038.3576,48.96748983,,,
736038.3646,48.96748983,,,
736038.3715,48.96748983,,,
736038.3785,48.96748983,,,
736038.3854,48.97954189,,,
736038.3924,48.97954189,,,
736038.3993,48.99159396,,,
736038.4063,48.99159396,,,
736038.4132,48.99159396,,,
736038.4201,48.97954189,,,
736038.4271,48.99159396,,,
736038.434,49.00364602,,,
736038.441,48.99159396,,,
736038.4479,49.00364602,,,
736038.4549,48.99159396,,,
736038.4618,48.99159396,,,
736038.4688,48.99159396,,,
736038.4757,48.99159396,,,
736038.4826,48.99159396,,,
736038.4896,48.97954189,,,
736038.4965,48.97954189,,,
736038.5035,48.99159396,,,
736038.5104,48.99159396,,,
736038.5174,48.99159396,,,
736038.5243,48.99159396,,,
736038.5313,48.99159396,,,
736038.5382,48.99159396,,,
736038.5451,48.99159396,,,
736038.5521,48.99159396,,,
736038.559,48.99159396,,,
736038.566,48.99159396,,,
736038.5729,48.99159396,,,
736038.5799,48.99159396,,,
736038.5868,48.97954189,,,
736038.5938,48.97954189,,,
736038.6007,48.97954189,,,
736038.6076,48.97954189,,,
736038.6146,48.97954189,,,
736038.6215,48.97954189,,,
736038.6285,48.99159396,,,
736038.6354,48.97954189,,,
736038.6424,48.99159396,,,
736038.6493,48.99159396,,,
736038.6563,48.99159396,,,
736038.6632,48.99159396,,,
736038.6701,48.99159396,,,
736038.6771,48.99159396,,,
736038.684,49.00364602,,,
736038.691,49.00364602,,,
736038.6979,49.00364602,,,
736038.7049,49.00364602,,,
736038.7118,49.00364602,,,
736038.7188,49.00364602,,,
736038.7257,49.00364602,,,
736038.7326,49.00364602,,,
736038.7396,49.01569809,,,
736038.7465,48.99159396,,,
736038.7535,48.99159396,,,
736038.7604,48.99159396,,,
736038.7674,49.00364602,,,
736038.7743,49.00364602,,,
736038.7813,48.99159396,,,
736038.7882,49.00364602,,,
736038.7951,49.01569809,,,
736038.8021,49.01569809,,,
736038.809,49.01569809,,,
736038.816,49.00364602,,,
736038.8229,49.00364602,,,
736038.8299,49.01569809,,,
736038.8368,49.01569809,,,
736038.8438,49.00364602,,,
736038.8507,49.00364602,,,
736038.8576,49.00364602,,,
736038.8646,49.00364602,,,
736038.8715,49.00364602,,,
736038.8785,48.99159396,,,
736038.8854,48.99159396,,,
736038.8924,49.00364602,,,
736038.8993,49.01569809,,,
736038.9063,49.01569809,,,
736038.9132,49.01569809,,,
736038.9201,49.01569809,,,
736038.9271,49.01569809,,,
736038.934,49.01569809,,,
736038.941,49.01569809,,,
736038.9479,49.01569809,,,
736038.9549,49.00364602,,,
736038.9618,49.00364602,,,
736038.9688,49.00364602,,,
736038.9757,48.99159396,,,
736038.9826,48.99159396,,,
736038.9896,48.99159396,,,
736038.9965,48.99159396,,,
736039.0035,48.99159396,,,
736039.0104,48.99159396,,,
736039.0174,48.99159396,,,
736039.0243,48.97954189,,,
736039.0313,48.96748983,,,
736039.0382,48.96748983,,,
736039.0451,48.96748983,,,
736039.0521,48.96748983,,,
736039.059,48.96748983,,,
736039.066,48.96748983,,,
736039.0729,48.9433857,,,
736039.0799,48.95543776,,,
736039.0868,48.9433857,,,
736039.0938,48.9433857,,,
736039.1007,48.9433857,,,
736039.1076,48.9433857,,,
736039.1146,48.93133363,,,
736039.1215,48.9433857,,,
736039.1285,48.93133363,,,
736039.1354,48.93133363,,,
736039.1424,48.93133363,,,
736039.1493,48.91928157,,,
736039.1563,48.93133363,,,
736039.1632,48.93133363,,,
736039.1701,48.93133363,,,
736039.1771,48.93133363,,,
736039.184,48.91928157,,,
736039.191,48.91928157,,,
736039.1979,48.93133363,,,
736039.2049,48.91928157,,,
736039.2118,48.93133363,,,
